HARNESS_TRAINING_ENV={"OMP_NUM_THREADS": "1", "MKL_NUM_THREADS": "1", "torch_num_threads": 1, "torch_num_interop_threads": 43}
[Gloo] Rank 4 is connected to 7 peer ranks. Expected number of connected peer ranks is : 7
[Gloo] Rank 0 is connected to 7 peer ranks. Expected number of connected peer ranks is : 7
[Gloo] Rank 2 is connected to 7 peer ranks. Expected number of connected peer ranks is : 7
[Gloo] Rank 1 is connected to 7 peer ranks. Expected number of connected peer ranks is : 7
[Gloo] Rank [Gloo] Rank 3 is connected to 5 is connected to 77 peer ranks.  peer ranks. Expected number of connected peer ranks is : Expected number of connected peer ranks is : 77

[Gloo] Rank 7 is connected to 7 peer ranks. Expected number of connected peer ranks is : [Gloo] Rank 76
 is connected to 7 peer ranks. Expected number of connected peer ranks is : 7
/workspace/train_gpt.py:1084: UserWarning: Skipping publisher trust check for 'kernels-community/flash-attn3' because Hugging Face Hub is in offline mode.
  flash_attn_interface = get_kernel('kernels-community/flash-attn3', version=1).flash_attn_interface
/workspace/train_gpt.py:1084: UserWarning: Skipping publisher trust check for 'kernels-community/flash-attn3' because Hugging Face Hub is in offline mode.
  flash_attn_interface = get_kernel('kernels-community/flash-attn3', version=1).flash_attn_interface
/workspace/train_gpt.py:1084: UserWarning: Skipping publisher trust check for 'kernels-community/flash-attn3' because Hugging Face Hub is in offline mode.
  flash_attn_interface = get_kernel('kernels-community/flash-attn3', version=1).flash_attn_interface
/workspace/train_gpt.py:1084: UserWarning: Skipping publisher trust check for 'kernels-community/flash-attn3' because Hugging Face Hub is in offline mode.
  flash_attn_interface = get_kernel('kernels-community/flash-attn3', version=1).flash_attn_interface
/workspace/train_gpt.py:1084: UserWarning: Skipping publisher trust check for 'kernels-community/flash-attn3' because Hugging Face Hub is in offline mode.
  flash_attn_interface = get_kernel('kernels-community/flash-attn3', version=1).flash_attn_interface
/workspace/train_gpt.py:1084: UserWarning: Skipping publisher trust check for 'kernels-community/flash-attn3' because Hugging Face Hub is in offline mode.
  flash_attn_interface = get_kernel('kernels-community/flash-attn3', version=1).flash_attn_interface
/workspace/train_gpt.py:1084: UserWarning: Skipping publisher trust check for 'kernels-community/flash-attn3' because Hugging Face Hub is in offline mode.
  flash_attn_interface = get_kernel('kernels-community/flash-attn3', version=1).flash_attn_interface
/workspace/train_gpt.py:1084: UserWarning: Skipping publisher trust check for 'kernels-community/flash-attn3' because Hugging Face Hub is in offline mode.
  flash_attn_interface = get_kernel('kernels-community/flash-attn3', version=1).flash_attn_interface
logs/e12ed2e4-b9d9-40ad-b771-5cab28322c79.txt
Compiling model and warming up kernels (~7 minutes on first execution)
Sampling steps [0, 1, 281, 282, 283, 284, 705, 706, 707, 708, 1128, 1129, 1130, 1131] for warmup
Resetting Model
step:0/1190 val_loss:10.83046150 train_time:68ms step_avg:68.12ms
step:1/1190 train_time:225ms step_avg:224.70ms
step:58/1190 train_time:2689ms step_avg:46.36ms
step:59/1190 train_time:2729ms step_avg:46.25ms
step:60/1190 train_time:2774ms step_avg:46.24ms
step:61/1190 train_time:2814ms step_avg:46.13ms
step:62/1190 train_time:2859ms step_avg:46.12ms
step:63/1190 train_time:2897ms step_avg:45.98ms
step:64/1190 train_time:2945ms step_avg:46.01ms
step:65/1190 train_time:2980ms step_avg:45.85ms
step:66/1190 train_time:3021ms step_avg:45.77ms
step:67/1190 train_time:3061ms step_avg:45.68ms
step:68/1190 train_time:3108ms step_avg:45.71ms
step:69/1190 train_time:3148ms step_avg:45.62ms
step:70/1190 train_time:3194ms step_avg:45.63ms
step:71/1190 train_time:3232ms step_avg:45.52ms
step:72/1190 train_time:3274ms step_avg:45.48ms
step:73/1190 train_time:3313ms step_avg:45.38ms
step:74/1190 train_time:3360ms step_avg:45.40ms
step:75/1190 train_time:3398ms step_avg:45.31ms
step:76/1190 train_time:3445ms step_avg:45.33ms
step:77/1190 train_time:3484ms step_avg:45.24ms
step:78/1190 train_time:3529ms step_avg:45.24ms
step:79/1190 train_time:3569ms step_avg:45.18ms
step:80/1190 train_time:3614ms step_avg:45.18ms
step:81/1190 train_time:3654ms step_avg:45.11ms
step:82/1190 train_time:3700ms step_avg:45.12ms
step:83/1190 train_time:3738ms step_avg:45.04ms
step:84/1190 train_time:3784ms step_avg:45.05ms
step:85/1190 train_time:3823ms step_avg:44.98ms
step:86/1190 train_time:3871ms step_avg:45.01ms
step:87/1190 train_time:3908ms step_avg:44.92ms
step:88/1190 train_time:3955ms step_avg:44.95ms
step:89/1190 train_time:3994ms step_avg:44.87ms
step:90/1190 train_time:4041ms step_avg:44.90ms
step:91/1190 train_time:4081ms step_avg:44.85ms
step:92/1190 train_time:4128ms step_avg:44.87ms
step:93/1190 train_time:4168ms step_avg:44.82ms
step:94/1190 train_time:4213ms step_avg:44.81ms
step:95/1190 train_time:4251ms step_avg:44.74ms
step:96/1190 train_time:4296ms step_avg:44.75ms
step:97/1190 train_time:4334ms step_avg:44.68ms
step:98/1190 train_time:4379ms step_avg:44.68ms
step:99/1190 train_time:4418ms step_avg:44.62ms
step:100/1190 train_time:4466ms step_avg:44.66ms
step:101/1190 train_time:4505ms step_avg:44.60ms
step:102/1190 train_time:4551ms step_avg:44.62ms
step:103/1190 train_time:4589ms step_avg:44.55ms
step:104/1190 train_time:4634ms step_avg:44.56ms
step:105/1190 train_time:4671ms step_avg:44.48ms
step:106/1190 train_time:4715ms step_avg:44.48ms
step:107/1190 train_time:4756ms step_avg:44.45ms
step:108/1190 train_time:4801ms step_avg:44.45ms
step:109/1190 train_time:4841ms step_avg:44.41ms
step:110/1190 train_time:4885ms step_avg:44.41ms
step:111/1190 train_time:4924ms step_avg:44.36ms
step:112/1190 train_time:4971ms step_avg:44.38ms
step:113/1190 train_time:5008ms step_avg:44.32ms
step:114/1190 train_time:5051ms step_avg:44.30ms
step:115/1190 train_time:5090ms step_avg:44.26ms
step:116/1190 train_time:5139ms step_avg:44.30ms
step:117/1190 train_time:5179ms step_avg:44.26ms
step:118/1190 train_time:5225ms step_avg:44.28ms
step:119/1190 train_time:5266ms step_avg:44.25ms
step:120/1190 train_time:5312ms step_avg:44.26ms
step:121/1190 train_time:5350ms step_avg:44.22ms
step:122/1190 train_time:5394ms step_avg:44.21ms
step:123/1190 train_time:5430ms step_avg:44.15ms
step:124/1190 train_time:5477ms step_avg:44.17ms
step:125/1190 train_time:5518ms step_avg:44.14ms
step:126/1190 train_time:5563ms step_avg:44.15ms
step:127/1190 train_time:5603ms step_avg:44.12ms
step:128/1190 train_time:5651ms step_avg:44.15ms
step:129/1190 train_time:5690ms step_avg:44.11ms
step:130/1190 train_time:5737ms step_avg:44.13ms
step:131/1190 train_time:5776ms step_avg:44.09ms
step:132/1190 train_time:5821ms step_avg:44.10ms
step:133/1190 train_time:5861ms step_avg:44.07ms
step:134/1190 train_time:5907ms step_avg:44.08ms
step:135/1190 train_time:5947ms step_avg:44.05ms
step:136/1190 train_time:5992ms step_avg:44.06ms
step:137/1190 train_time:6031ms step_avg:44.02ms
step:138/1190 train_time:6078ms step_avg:44.05ms
step:139/1190 train_time:6117ms step_avg:44.00ms
step:140/1190 train_time:6164ms step_avg:44.03ms
step:141/1190 train_time:6202ms step_avg:43.99ms
step:142/1190 train_time:6249ms step_avg:44.01ms
step:143/1190 train_time:6287ms step_avg:43.96ms
step:144/1190 train_time:6332ms step_avg:43.97ms
step:145/1190 train_time:6372ms step_avg:43.94ms
step:146/1190 train_time:6420ms step_avg:43.97ms
step:147/1190 train_time:6460ms step_avg:43.95ms
step:148/1190 train_time:6506ms step_avg:43.96ms
step:149/1190 train_time:6546ms step_avg:43.93ms
step:150/1190 train_time:6592ms step_avg:43.95ms
step:151/1190 train_time:6631ms step_avg:43.92ms
step:152/1190 train_time:6676ms step_avg:43.92ms
step:153/1190 train_time:6715ms step_avg:43.89ms
step:154/1190 train_time:6762ms step_avg:43.91ms
step:155/1190 train_time:6800ms step_avg:43.87ms
step:156/1190 train_time:6846ms step_avg:43.89ms
step:157/1190 train_time:6888ms step_avg:43.87ms
step:158/1190 train_time:6934ms step_avg:43.89ms
step:159/1190 train_time:6973ms step_avg:43.86ms
step:160/1190 train_time:7020ms step_avg:43.88ms
step:161/1190 train_time:7060ms step_avg:43.85ms
step:162/1190 train_time:7107ms step_avg:43.87ms
step:163/1190 train_time:7147ms step_avg:43.84ms
step:164/1190 train_time:7195ms step_avg:43.87ms
step:165/1190 train_time:7234ms step_avg:43.84ms
step:166/1190 train_time:7281ms step_avg:43.86ms
step:167/1190 train_time:7320ms step_avg:43.83ms
step:168/1190 train_time:7367ms step_avg:43.85ms
step:169/1190 train_time:7404ms step_avg:43.81ms
step:170/1190 train_time:7449ms step_avg:43.81ms
step:171/1190 train_time:7490ms step_avg:43.80ms
step:172/1190 train_time:7535ms step_avg:43.81ms
step:173/1190 train_time:7575ms step_avg:43.78ms
step:174/1190 train_time:7621ms step_avg:43.80ms
step:175/1190 train_time:7660ms step_avg:43.77ms
step:176/1190 train_time:7706ms step_avg:43.79ms
step:177/1190 train_time:7744ms step_avg:43.75ms
step:178/1190 train_time:7793ms step_avg:43.78ms
step:179/1190 train_time:7832ms step_avg:43.75ms
step:180/1190 train_time:7878ms step_avg:43.77ms
step:181/1190 train_time:7917ms step_avg:43.74ms
step:182/1190 train_time:7961ms step_avg:43.74ms
step:183/1190 train_time:8003ms step_avg:43.73ms
step:184/1190 train_time:8045ms step_avg:43.72ms
step:185/1190 train_time:8085ms step_avg:43.71ms
step:186/1190 train_time:8132ms step_avg:43.72ms
step:187/1190 train_time:8168ms step_avg:43.68ms
step:188/1190 train_time:8213ms step_avg:43.69ms
step:189/1190 train_time:8251ms step_avg:43.66ms
step:190/1190 train_time:8297ms step_avg:43.67ms
step:191/1190 train_time:8336ms step_avg:43.64ms
step:192/1190 train_time:8382ms step_avg:43.65ms
step:193/1190 train_time:8418ms step_avg:43.62ms
step:194/1190 train_time:8463ms step_avg:43.62ms
step:195/1190 train_time:8503ms step_avg:43.60ms
step:196/1190 train_time:8550ms step_avg:43.62ms
step:197/1190 train_time:8588ms step_avg:43.59ms
step:198/1190 train_time:8629ms step_avg:43.58ms
step:199/1190 train_time:8666ms step_avg:43.55ms
step:200/1190 train_time:8715ms step_avg:43.58ms
step:201/1190 train_time:8755ms step_avg:43.56ms
step:202/1190 train_time:8802ms step_avg:43.57ms
step:203/1190 train_time:8840ms step_avg:43.55ms
step:204/1190 train_time:8885ms step_avg:43.56ms
step:205/1190 train_time:8925ms step_avg:43.54ms
step:206/1190 train_time:8970ms step_avg:43.54ms
step:207/1190 train_time:9008ms step_avg:43.52ms
step:208/1190 train_time:9055ms step_avg:43.53ms
step:209/1190 train_time:9093ms step_avg:43.51ms
step:210/1190 train_time:9137ms step_avg:43.51ms
step:211/1190 train_time:9177ms step_avg:43.49ms
step:212/1190 train_time:9225ms step_avg:43.51ms
step:213/1190 train_time:9264ms step_avg:43.49ms
step:214/1190 train_time:9313ms step_avg:43.52ms
step:215/1190 train_time:9352ms step_avg:43.50ms
step:216/1190 train_time:9398ms step_avg:43.51ms
step:217/1190 train_time:9437ms step_avg:43.49ms
step:218/1190 train_time:9483ms step_avg:43.50ms
step:219/1190 train_time:9522ms step_avg:43.48ms
step:220/1190 train_time:9567ms step_avg:43.49ms
step:221/1190 train_time:9607ms step_avg:43.47ms
step:222/1190 train_time:9650ms step_avg:43.47ms
step:223/1190 train_time:9687ms step_avg:43.44ms
step:224/1190 train_time:9730ms step_avg:43.44ms
step:225/1190 train_time:9769ms step_avg:43.42ms
step:226/1190 train_time:9815ms step_avg:43.43ms
step:227/1190 train_time:9855ms step_avg:43.42ms
step:228/1190 train_time:9902ms step_avg:43.43ms
step:229/1190 train_time:9943ms step_avg:43.42ms
step:230/1190 train_time:9987ms step_avg:43.42ms
step:231/1190 train_time:10025ms step_avg:43.40ms
step:232/1190 train_time:10070ms step_avg:43.41ms
step:233/1190 train_time:10110ms step_avg:43.39ms
step:234/1190 train_time:10156ms step_avg:43.40ms
step:235/1190 train_time:10196ms step_avg:43.39ms
step:236/1190 train_time:10243ms step_avg:43.40ms
step:237/1190 train_time:10282ms step_avg:43.38ms
step:238/1190 train_time:10330ms step_avg:43.40ms
step:239/1190 train_time:10369ms step_avg:43.39ms
step:240/1190 train_time:10415ms step_avg:43.40ms
step:241/1190 train_time:10455ms step_avg:43.38ms
step:242/1190 train_time:10502ms step_avg:43.40ms
step:243/1190 train_time:10541ms step_avg:43.38ms
step:244/1190 train_time:10587ms step_avg:43.39ms
step:245/1190 train_time:10629ms step_avg:43.39ms
step:246/1190 train_time:10675ms step_avg:43.40ms
step:247/1190 train_time:10718ms step_avg:43.39ms
step:248/1190 train_time:10764ms step_avg:43.40ms
step:249/1190 train_time:10805ms step_avg:43.39ms
step:250/1190 train_time:10851ms step_avg:43.40ms
step:250/1190 val_loss:4.38267136 train_time:10856ms step_avg:43.42ms
step:251/1190 train_time:10895ms step_avg:43.41ms
step:252/1190 train_time:10939ms step_avg:43.41ms
step:253/1190 train_time:10978ms step_avg:43.39ms
step:254/1190 train_time:11025ms step_avg:43.41ms
step:255/1190 train_time:11064ms step_avg:43.39ms
step:256/1190 train_time:11109ms step_avg:43.39ms
step:257/1190 train_time:11146ms step_avg:43.37ms
step:258/1190 train_time:11192ms step_avg:43.38ms
step:259/1190 train_time:11232ms step_avg:43.37ms
step:260/1190 train_time:11279ms step_avg:43.38ms
step:261/1190 train_time:11318ms step_avg:43.36ms
step:262/1190 train_time:11360ms step_avg:43.36ms
step:263/1190 train_time:11400ms step_avg:43.35ms
step:264/1190 train_time:11445ms step_avg:43.35ms
step:265/1190 train_time:11482ms step_avg:43.33ms
step:266/1190 train_time:11530ms step_avg:43.35ms
step:267/1190 train_time:11569ms step_avg:43.33ms
step:268/1190 train_time:11616ms step_avg:43.34ms
step:269/1190 train_time:11653ms step_avg:43.32ms
step:270/1190 train_time:11699ms step_avg:43.33ms
step:271/1190 train_time:11738ms step_avg:43.31ms
step:272/1190 train_time:11785ms step_avg:43.33ms
step:273/1190 train_time:11824ms step_avg:43.31ms
step:274/1190 train_time:11869ms step_avg:43.32ms
step:275/1190 train_time:11908ms step_avg:43.30ms
step:276/1190 train_time:11951ms step_avg:43.30ms
step:277/1190 train_time:11991ms step_avg:43.29ms
step:278/1190 train_time:12039ms step_avg:43.31ms
step:279/1190 train_time:12079ms step_avg:43.29ms
step:280/1190 train_time:12128ms step_avg:43.32ms
step:281/1190 train_time:12167ms step_avg:43.30ms
step:282/1190 train_time:12211ms step_avg:43.30ms
step:283/1190 train_time:12251ms step_avg:43.29ms
step:284/1190 train_time:12297ms step_avg:43.30ms
step:285/1190 train_time:12336ms step_avg:43.29ms
step:286/1190 train_time:12383ms step_avg:43.30ms
step:287/1190 train_time:12423ms step_avg:43.29ms
step:288/1190 train_time:12476ms step_avg:43.32ms
step:289/1190 train_time:12520ms step_avg:43.32ms
step:290/1190 train_time:12581ms step_avg:43.38ms
step:291/1190 train_time:12625ms step_avg:43.38ms
step:292/1190 train_time:12686ms step_avg:43.45ms
step:293/1190 train_time:12731ms step_avg:43.45ms
step:294/1190 train_time:12790ms step_avg:43.50ms
step:295/1190 train_time:12836ms step_avg:43.51ms
step:296/1190 train_time:12896ms step_avg:43.57ms
step:297/1190 train_time:12939ms step_avg:43.57ms
step:298/1190 train_time:13000ms step_avg:43.62ms
step:299/1190 train_time:13046ms step_avg:43.63ms
step:300/1190 train_time:13105ms step_avg:43.68ms
step:301/1190 train_time:13149ms step_avg:43.68ms
step:302/1190 train_time:13209ms step_avg:43.74ms
step:303/1190 train_time:13255ms step_avg:43.75ms
step:304/1190 train_time:13317ms step_avg:43.80ms
step:305/1190 train_time:13360ms step_avg:43.80ms
step:306/1190 train_time:13421ms step_avg:43.86ms
step:307/1190 train_time:13465ms step_avg:43.86ms
step:308/1190 train_time:13527ms step_avg:43.92ms
step:309/1190 train_time:13570ms step_avg:43.92ms
step:310/1190 train_time:13635ms step_avg:43.98ms
step:311/1190 train_time:13674ms step_avg:43.97ms
step:312/1190 train_time:13735ms step_avg:44.02ms
step:313/1190 train_time:13781ms step_avg:44.03ms
step:314/1190 train_time:13840ms step_avg:44.07ms
step:315/1190 train_time:13884ms step_avg:44.07ms
step:316/1190 train_time:13946ms step_avg:44.13ms
step:317/1190 train_time:13992ms step_avg:44.14ms
step:318/1190 train_time:14050ms step_avg:44.18ms
step:319/1190 train_time:14096ms step_avg:44.19ms
step:320/1190 train_time:14158ms step_avg:44.24ms
step:321/1190 train_time:14201ms step_avg:44.24ms
step:322/1190 train_time:14262ms step_avg:44.29ms
step:323/1190 train_time:14304ms step_avg:44.29ms
step:324/1190 train_time:14367ms step_avg:44.34ms
step:325/1190 train_time:14411ms step_avg:44.34ms
step:326/1190 train_time:14469ms step_avg:44.38ms
step:327/1190 train_time:14514ms step_avg:44.39ms
step:328/1190 train_time:14576ms step_avg:44.44ms
step:329/1190 train_time:14620ms step_avg:44.44ms
step:330/1190 train_time:14681ms step_avg:44.49ms
step:331/1190 train_time:14726ms step_avg:44.49ms
step:332/1190 train_time:14786ms step_avg:44.54ms
step:333/1190 train_time:14831ms step_avg:44.54ms
step:334/1190 train_time:14890ms step_avg:44.58ms
step:335/1190 train_time:14936ms step_avg:44.58ms
step:336/1190 train_time:14996ms step_avg:44.63ms
step:337/1190 train_time:15058ms step_avg:44.68ms
step:338/1190 train_time:15106ms step_avg:44.69ms
step:339/1190 train_time:15152ms step_avg:44.70ms
step:340/1190 train_time:15210ms step_avg:44.73ms
step:341/1190 train_time:15254ms step_avg:44.73ms
step:342/1190 train_time:15312ms step_avg:44.77ms
step:343/1190 train_time:15358ms step_avg:44.77ms
step:344/1190 train_time:15417ms step_avg:44.82ms
step:345/1190 train_time:15463ms step_avg:44.82ms
step:346/1190 train_time:15524ms step_avg:44.87ms
step:347/1190 train_time:15569ms step_avg:44.87ms
step:348/1190 train_time:15627ms step_avg:44.90ms
step:349/1190 train_time:15673ms step_avg:44.91ms
step:350/1190 train_time:15731ms step_avg:44.95ms
step:351/1190 train_time:15777ms step_avg:44.95ms
step:352/1190 train_time:15839ms step_avg:45.00ms
step:353/1190 train_time:15883ms step_avg:44.99ms
step:354/1190 train_time:15945ms step_avg:45.04ms
step:355/1190 train_time:15987ms step_avg:45.03ms
step:356/1190 train_time:16048ms step_avg:45.08ms
step:357/1190 train_time:16092ms step_avg:45.07ms
step:358/1190 train_time:16153ms step_avg:45.12ms
step:359/1190 train_time:16197ms step_avg:45.12ms
step:360/1190 train_time:16257ms step_avg:45.16ms
step:361/1190 train_time:16302ms step_avg:45.16ms
step:362/1190 train_time:16360ms step_avg:45.19ms
step:363/1190 train_time:16407ms step_avg:45.20ms
step:364/1190 train_time:16468ms step_avg:45.24ms
step:365/1190 train_time:16511ms step_avg:45.24ms
step:366/1190 train_time:16571ms step_avg:45.28ms
step:367/1190 train_time:16616ms step_avg:45.28ms
step:368/1190 train_time:16678ms step_avg:45.32ms
step:369/1190 train_time:16721ms step_avg:45.31ms
step:370/1190 train_time:16781ms step_avg:45.36ms
step:371/1190 train_time:16827ms step_avg:45.35ms
step:372/1190 train_time:16887ms step_avg:45.40ms
step:373/1190 train_time:16931ms step_avg:45.39ms
step:374/1190 train_time:16990ms step_avg:45.43ms
step:375/1190 train_time:17036ms step_avg:45.43ms
step:376/1190 train_time:17098ms step_avg:45.47ms
step:377/1190 train_time:17143ms step_avg:45.47ms
step:378/1190 train_time:17201ms step_avg:45.51ms
step:379/1190 train_time:17246ms step_avg:45.51ms
step:380/1190 train_time:17306ms step_avg:45.54ms
step:381/1190 train_time:17350ms step_avg:45.54ms
step:382/1190 train_time:17412ms step_avg:45.58ms
step:383/1190 train_time:17458ms step_avg:45.58ms
step:384/1190 train_time:17517ms step_avg:45.62ms
step:385/1190 train_time:17563ms step_avg:45.62ms
step:386/1190 train_time:17622ms step_avg:45.65ms
step:387/1190 train_time:17667ms step_avg:45.65ms
step:388/1190 train_time:17728ms step_avg:45.69ms
step:389/1190 train_time:17773ms step_avg:45.69ms
step:390/1190 train_time:17832ms step_avg:45.72ms
step:391/1190 train_time:17878ms step_avg:45.72ms
step:392/1190 train_time:17936ms step_avg:45.76ms
step:393/1190 train_time:17982ms step_avg:45.75ms
step:394/1190 train_time:18042ms step_avg:45.79ms
step:395/1190 train_time:18087ms step_avg:45.79ms
step:396/1190 train_time:18146ms step_avg:45.82ms
step:397/1190 train_time:18191ms step_avg:45.82ms
step:398/1190 train_time:18251ms step_avg:45.86ms
step:399/1190 train_time:18296ms step_avg:45.85ms
step:400/1190 train_time:18358ms step_avg:45.89ms
step:401/1190 train_time:18401ms step_avg:45.89ms
step:402/1190 train_time:18463ms step_avg:45.93ms
step:403/1190 train_time:18507ms step_avg:45.92ms
step:404/1190 train_time:18568ms step_avg:45.96ms
step:405/1190 train_time:18610ms step_avg:45.95ms
step:406/1190 train_time:18671ms step_avg:45.99ms
step:407/1190 train_time:18718ms step_avg:45.99ms
step:408/1190 train_time:18777ms step_avg:46.02ms
step:409/1190 train_time:18822ms step_avg:46.02ms
step:410/1190 train_time:18880ms step_avg:46.05ms
step:411/1190 train_time:18927ms step_avg:46.05ms
step:412/1190 train_time:18986ms step_avg:46.08ms
step:413/1190 train_time:19030ms step_avg:46.08ms
step:414/1190 train_time:19093ms step_avg:46.12ms
step:415/1190 train_time:19137ms step_avg:46.11ms
step:416/1190 train_time:19197ms step_avg:46.15ms
step:417/1190 train_time:19242ms step_avg:46.14ms
step:418/1190 train_time:19301ms step_avg:46.17ms
step:419/1190 train_time:19348ms step_avg:46.18ms
step:420/1190 train_time:19408ms step_avg:46.21ms
step:421/1190 train_time:19452ms step_avg:46.20ms
step:422/1190 train_time:19513ms step_avg:46.24ms
step:423/1190 train_time:19557ms step_avg:46.23ms
step:424/1190 train_time:19617ms step_avg:46.27ms
step:425/1190 train_time:19662ms step_avg:46.26ms
step:426/1190 train_time:19722ms step_avg:46.29ms
